Document ID,Document Date,Gazette Type,Reasoning,Document Path,Document Availability,Download URL,Document Description
2460-54,2025-11-01,ELECTIONS,"The gazette content is a notification made under specific election-related legislation (Local Authorities Elections Ordinance) and announces the schedule for a meeting to elect the Chairman of a Local Authority (Weligama Pradeshiya Sabha). Its primary subject is an electoral process for a local government body, which fits the definition of **Elections Gazettes (Type 7)**. While it names an official (the Commissioner), the notice is not about a government personnel appointment or structural change for the central government; it is an administrative announcement concerning an electoral procedure.",doc-archive/2025/11/01/2460-54/2460-54_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2460-54_E.pdf,Department of Local Government - Southern Province - Meeting for the Purpose of Electing the Chairman
2460-55,2025-11-01,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of specific land parcels for a public purpose. It contains detailed descriptions of land lots, their extents, boundaries, and locations. While it is issued by a named Minister, the core subject matter is exclusively land acquisition, which falls squarely under the ""Land Gazettes"" classification (Type 4). The mention of the minister is incidental to the authorization of the land notice and does not involve government structural changes or detailed portfolio responsibilities that would trigger a government-related classification (Types 1-3).",doc-archive/2025/11/01/2460-55/2460-55_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2460-55_E.pdf,"Land Acquisition - Eerikewa and Millawewa, Nuwaragampalatha Central D/S/D, Anuradhapura District
Amendment, Ex Gazette No - 2431/14 of 09.04.2025"
2460-56,2025-11-01,HYBRID,"The gazette content is a government notification that names a specific individual (Dr. Hiniduma Sunil Senevi, Minister of Buddhasasana, Religious and Cultural Affairs) and vests the power to act in him by his ministerial title. It then details his action of appointing members to a specific committee (the Archaeology Advisory Committee), which constitutes a description of a specific responsibility and action taken. This satisfies the criteria for a Hybrid Gazette (Type 3): it contains both ""who"" (a named government person) and ""what"" (a detailed administrative action and responsibility being exercised).",doc-archive/2025/11/01/2460-56/2460-56_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/11/2460-56_E.pdf,Ministry of Buddasasana Religious and Cultural Affairs - Appoint Archaeology Advisory Committee
2469-09,2025-12-31,HYBRID,"This gazette establishes a Presidential Task Force and lists specific individuals (e.g., Hon. Harini Amarasuriya, Hon. H. M. Vijitha Herath) by name and title. Crucially, it also provides detailed portfolio responsibilities for each appointed minister (e.g., ""Minister of Foreign Affairs, Foreign Employment and Tourism""). The content contains both the ""who"" (named government personnel) and the ""what"" (their detailed ministerial portfolios and the specific tasks/responsibilities of the Task Force), meeting the criteria for a Hybrid Gazette (Type 3). Government-related classifications take precedence, and the presence of both elements mandates Type 3.",doc-archive/2025/12/31/2469-09/2469-09_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-09_E.pdf,Presidential Secretariat - Establishment of a Presidential Task Force for Rebuilding Sri Lanka.
2469-10,2025-12-31,ELECTIONS,"The gazette content is a notice summoning a meeting to fill a vacancy for the post of Vice Chairman of a local authority (Padiyatalawa Pradeshiya Sabha). This falls squarely under electoral processes at the local government level, specifically addressing a vacancy and the procedure to elect a new officeholder, as governed by the Local Authorities Elections Ordinance. It does not involve central government structure/personnel (Types 1-3) or any of the other specialized administrative categories like Land, Legal, or Commercial matters.",doc-archive/2025/12/31/2469-10/2469-10_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-10_E.pdf,Department of Local Government - Eastern Province - Summon the Meeting to fill the Vacancy Arose to the Post of Vice Chairman of the Padiyatalawa Pradeshiya Sabha
2469-11,2025-12-31,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local government body (Pelmadulla Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps following a resignation and the nomination of a new member by a political party, as declared by the Returning Officer. This falls squarely under electoral processes at the local government level, making it an **Elections Gazette (Type 7)**.",doc-archive/2025/12/31/2469-11/2469-11_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-11_E.pdf,Commission of Election - Filling Member Vacancy in Pelmadulla Pradeshiya Sabha (Weranja Kamini Wijerathne)
2469-13,2025-12-31,LEGAL_REGULATORY,"The gazette content is the publication of regulations made under the Food Act, No. 26 of 1980. It involves the amendment of existing legal regulations (The Food (Labelling and Advertising) Regulations) by the Minister. This falls squarely under the definition of Legal/Regulatory Gazettes (Type 5), which cover ""Regulatory frameworks and compliance requirements"" and ""Statutory instruments and subsidiary legislation."" While a minister's name is present, the core content is the regulatory amendment itself, not a government personnel change or a detailed assignment of that minister's portfolio responsibilities.",doc-archive/2025/12/31/2469-13/2469-13_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-13_E.pdf,Ministry of Health and Mass Media - Food Act No. 26 of 1980. The Food (Labelling and Advertising) Regulations 2022.
2469-14,2025-12-31,LEGAL_REGULATORY,"The gazette content is the publication of an amendment to the Food (Trans-Fat) Regulations, made under the authority of the Food Act. This involves the modification of an existing legal regulation, which falls squarely under the definition of Legal/Regulatory Gazettes (Type 5) concerning subsidiary legislation, regulatory frameworks, and legal amendments. While a Minister's name is present, it is only in the context of being the authority making the regulation; the core content is the regulatory change itself, not a government personnel appointment or a description of that Minister's portfolio responsibilities.",doc-archive/2025/12/31/2469-14/2469-14_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-14_E.pdf,Ministry of Health and Mass Media - Food Act No. 26 of 1980. The Food (Trans-Fat) Regulations 2022.
2469-15,2025-12-31,LEGAL_REGULATORY,"The gazette content is the publication of a regulation made under the Food Act, No. 26 of 1980. It involves a legal/regulatory amendment to existing food safety rules (specifically the iodization of salt). While it mentions the Minister of Health and Mass Media by name, the core content is the establishment or modification of a legal rule, not a government personnel or structural change. Therefore, it falls under the specialized category for Legal/Regulatory Gazettes.",doc-archive/2025/12/31/2469-15/2469-15_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-15_E.pdf,Ministry of Health and Mass Media - Food Act No. 26 of 1980. The Food (Iodization of Salt) Regulations 2023.
2469-16,2025-12-31,LEGAL_REGULATORY,"The gazette content is the publication of a regulatory amendment (to the Food (Colour Coding for Sugar Levels – Liquid) Regulations, 2022) made by the Minister under the authority of the Food Act. This falls squarely under the definition of ""Legal/Regulatory Gazettes,"" which include new regulations, statutory instruments, and legal amendments. While a minister's name is present, the core content is the regulatory change itself, not a government personnel appointment or a description of that minister's portfolio responsibilities. Therefore, the specialized Type 5 classification takes precedence over the government-related types.",doc-archive/2025/12/31/2469-16/2469-16_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-16_E.pdf,Ministry of Health and Mass Media - Food Act No. 26 of 1980. The Food (Colour Coding for Sugar Levels-Liquid) Regulations 2022.
2469-08,2025-12-30,HYBRID,"This gazette is a proclamation by the President appointing specific named individuals (Piyasena Ranasinghe, E. R. M. S. H. Ekanayake, D. S. Wikramasinghe) to a Commission of Inquiry. It details their specific roles (including designating one as Chairman) and extensively outlines their responsibilities, powers, and the matters they are to investigate (e.g., corruption, fraud, misuse of assets related to the Colombo Municipal Council). Since it contains both the names of appointed individuals and detailed descriptions of their duties and the commission's mandate, it qualifies as a Hybrid Gazette (Type 3).",doc-archive/2025/12/30/2469-08/2469-08_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-08_E.pdf,Presidential Secretariat - Commission of Inquiry.
2469-01,2025-12-29,LEGAL_REGULATORY,"This gazette content is a Customs notification issued under the authority of the Customs Ordinance. It announces new official exchange rates for calculating customs duties and other charges, and rescinds a previous notification. This falls squarely under the definition of a **Legal/Regulatory Gazette (Type 5)**, as it pertains to the implementation of a regulatory framework (customs law) through a statutory instrument. It does not involve government structure/personnel changes (Types 1-3) or fit any other specialized category like Land, Commercial, etc.",doc-archive/2025/12/29/2469-01/2469-01_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-01_E.pdf,Sri Lanka Customs - Rates of Exchange w.e.f. 29.12.2025 to 04.01.2026
2469-04,2025-12-29,ELECTIONS,"The gazette content is specifically about filling a vacancy in a local government council (Weligama Urban Council) due to the death of a member, as per the Local Authorities Elections Ordinance. It details the process of nomination by a political party and the formal declaration of a new member by the Returning Officer. This falls squarely under electoral processes and the administration of elected local bodies, making it an **Elections Gazette**.",doc-archive/2025/12/29/2469-04/2469-04_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-04_E.pdf,2469/04
2469-05,2025-12-29,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy in the office of Vice Chairman of a local authority (Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps triggered by a vacancy, the nomination by a political party, and the formal declaration of the newly elected Vice Chairman by the Returning Officer. This falls squarely under electoral processes at the local government level, making it an **Elections Gazette**.",doc-archive/2025/12/29/2469-05/2469-05_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-05_E.pdf,Election Commission - Filling of a Vacancy in the office of the Vice Chairman of the Gomarankadawala Pradeshiya Sabha.
2469-06,2025-12-29,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for the office of Chairman in a local government authority (Gomarankadawala Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps triggered by a vacancy due to death and the subsequent declaration of a newly elected Chairman by the Returning Officer. The core subject is an electoral process at the local government level, falling squarely under the definition of **Elections Gazettes (Type 7)**, which includes candidate nominations, registrations, and declarations related to electoral processes.",doc-archive/2025/12/29/2469-06/2469-06_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2469-06_E.pdf,Election Commission - Filling of a Vacancy in the office of the Chairman of the Gomarankadawala Pradeshiya Sabha.
2468-45,2025-12-28,LEGAL_REGULATORY,"The gazette content is a proclamation by the President declaring a state of public emergency and bringing specific legal provisions (Part II of the Public Security Ordinance) into operation. This constitutes the activation of a legal/regulatory framework under existing legislation, which falls squarely under the definition of Legal/Regulatory Gazettes (Type 5). It does not involve government personnel changes with detailed portfolios (Types 2-3), structural reorganization (Type 1), or any of the other specialized administrative matters (Types 4, 6-9).",doc-archive/2025/12/28/2468-45/2468-45_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-45_E.pdf,Presidential Secretariat - Section 2 of the Public Security Ordinance (Chapter 40)
2468-46,2025-12-28,LEGAL_REGULATORY,"The gazette content is an order by the President declaring a wide range of services (electricity, fuel, healthcare, transport, etc.) as ""essential public services"" under the Essential Public Services Act, No. 61 of 1979. This constitutes the creation of a legal/regulatory framework and the exercise of statutory powers. While it is issued by the President, the core content is not about government structure, personnel appointments, or detailed portfolio assignments. Instead, it is a legal instrument that establishes compliance requirements and regulatory conditions for specified services, fitting the definition of a Legal/Regulatory Gazette (Type 5).",doc-archive/2025/12/28/2468-46/2468-46_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-46_E.pdf,"Presidential Secretariat - Essential Public Services Act, No. 61 of 1979"
2468-41,2025-12-27,LAND,"The gazette content is exclusively about the formal registration and declaration of land titles for specific parcels of land under the Registration of Title Act. It contains detailed schedules listing parcel numbers, owner names, addresses, extent, and nature of title. This falls squarely under the definition of Land Gazettes (Type 4), which cover land registrations, property ownership, and title settlements. It does not involve government structure/personnel changes (Types 1-3) or fit any other specialized non-land category.",doc-archive/2025/12/27/2468-41/2468-41_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-41_E.pdf,2468/41
2468-25,2025-12-26,LEGAL_REGULATORY,"The gazette content primarily enacts specific rules (""The Economic Census 2025/26 (Agricultural Activities) Rules"") under the authority of the Census Ordinance. It details regulatory procedures, duties of officers, confidentiality requirements, and the specific information to be collected. While it names the Minister who enacted the rules (Anura Kumara Dissanayake), it does not assign him detailed ministerial portfolio responsibilities; his title is stated as part of the formal enactment line. The core subject is the creation of a regulatory framework for conducting a census, which falls squarely under Legal/Regulatory matters (Type 5). Government personnel classification (Types 1-3) does not take precedence because the detailed content is not about government structure or the minister's portfolio, but about implementing a law.",doc-archive/2025/12/26/2468-25/2468-25_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-25_E.pdf,Department of Census and Statistics - The Census Ordinance. Economic Census 2025/26 ( Agricultural Activities ) Rules.
2468-30,2025-12-26,LEGAL_REGULATORY,"This gazette content is an order issued by the President under the Public Security Ordinance, calling out the armed forces to maintain public order in specified districts. It is a legal/regulatory action that invokes and applies an existing law (an ordinance) to a specific situation. It does not involve government structural changes, personnel appointments, or detailed portfolio assignments (Types 1-3). Its primary nature is the execution of a legal/regulatory framework for public security, fitting the definition of Type 5 (Legal/Regulatory Gazettes) for matters concerning regulations and statutory instruments.",doc-archive/2025/12/26/2468-30/2468-30_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-30_E.pdf,Presidential Secretariat - The Public Security Ordinance (Chapter 40) Order.
2468-18,2025-12-24,LEGAL_REGULATORY,"The gazette content is a notification by the Central Bank of Sri Lanka, issued under the authority of the Civil Procedure Code, that formally sets the new ""Legal Rate of Interest."" It is a regulatory determination that establishes a binding rate for legal proceedings. This fits the definition of a **Legal/Regulatory Gazette (Type 5)**, as it involves the exercise of statutory power to amend or set a regulatory parameter (the interest rate) that has legal effect. The mention of a named official (Dr. P. Nandalal Weerasinghe) is incidental to the announcement of the regulatory change and does not constitute a government personnel appointment or a description of ministerial portfolios, so the government-related classifications (1-3) do not apply.",doc-archive/2025/12/24/2468-18/2468-18_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-18_E.pdf,Central Bank of Sri Lanka - Civil Procedure Code (Under Section 192)
2468-19,2025-12-24,LEGAL_REGULATORY,"The gazette content is a notification by the Central Bank of Sri Lanka, issued under the authority of the *Debt Recovery (Special Provisions) Act*. It formally announces a regulatory determination (the new Market Rate of Interest) that has legal force. The core of the notice is the establishment of a specific financial regulation, making it a matter of legal and regulatory framework. It does not involve government structure/personnel changes (Types 1-3) or fit any other specialized category like Land, Commercial, or Elections. Therefore, it is classified as a Legal/Regulatory Gazette.",doc-archive/2025/12/24/2468-19/2468-19_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-19_E.pdf,Central Bank Of Sri Lanka - Debt Recovery( Special Provisions ) Act Notification Under Section 30
2468-21,2025-12-24,ELECTIONS,"The gazette content is a formal notice under the Local Authorities Elections Ordinance and the Local Authorities Elections (Amendment) Act. Its primary purpose is to publish the official details of an elected local government official (the Chairman of the Maritimepattu Pradeshiya Sabha) following an election process. This falls squarely under the definition of Type 7 (Elections Gazettes), which includes ""Election results and declarations"" and matters related to electoral processes for local authorities.",doc-archive/2025/12/24/2468-21/2468-21_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-21_E.pdf,Department of Local Government - Northern Province - Elected New Chairman of the Maritimepattu Pradeshiya Sabha
2468-22,2025-12-24,LEGAL_REGULATORY,"The gazette content is a legal/regulatory notice issued by the Public Utilities Commission of Sri Lanka under the specific authority of Section 10(3) of the Sri Lanka Electricity Act. Its primary function is to formally publish the issuance of Certificates of Exemption from licensing requirements, which is a regulatory action. It does not involve government structure/personnel (Types 1-3) or fit any other specialized category like Land, Commercial, or Elections. It is a statutory instrument published in the government notifications section.",doc-archive/2025/12/24/2468-22/2468-22_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-22_E.pdf,"Public Utilities Commission of Sri Lanka - Notice under Section 10 (3) of the Sri Lanka Electricity Act, No. 2009 (Amended) Issuance of Certificate of Exemption"
2468-23,2025-12-24,ORGANISATIONAL,"The gazette content announces the extension of an application deadline for a professional registration examination (for homoeopathic practitioners) administered by a statutory council. It details application procedures, fees, required documents, and exam rules. This is an administrative matter related to professional certification and regulation within the health sector, which does not fit the definitions for government structure/personnel (Types 1-3) or the specific non-governmental specialized categories (Types 4-9). Therefore, it falls under the Miscellaneous category.",doc-archive/2025/12/24/2468-23/2468-23_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-23_E.pdf,2468/23
2468-33,2025-12-24,LAND,"The gazette content is a formal declaration under the Registration of Title Act regarding the determination of title for a specific parcel of land (Parcel No. 08, Block 04). It includes detailed land particulars such as location, extent, owner's name, and the nature of the title. This falls squarely under the definition of Land Gazettes, which cover land registrations, title settlements, and related administrative determinations.",doc-archive/2025/12/24/2468-33/2468-33_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-33_E.pdf,Land Settlement Department
2468-06,2025-12-23,LEGAL_REGULATORY,"The gazette content is the publication of new regulations (""Money or Value Transfer Service Providers Regulations No. 1 of 2025"") made under the authority of an existing Act (Payment and Settlement Systems Act, No. 28 of 2005). It details legal and regulatory requirements for financial service providers. While it is signed by a named Minister, the core content is entirely regulatory, establishing rules, amendments, compliance requirements, and definitions. This fits the definition of a Legal/Regulatory Gazette (Type 5). The ministerial signature is a procedural formality for issuing the regulation and does not constitute a primary focus on government personnel or portfolio details that would trigger a Hybrid (Type 3) classification.",doc-archive/2025/12/23/2468-06/2468-06_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-06_E.pdf,"Legal Affairs Department - Payment and Settlement System Act, No. 28 of 2005 Money or Value Transfer Service Providers Regulations No 01 of 2025"
2468-07,2025-12-23,ORGANISATIONAL,"The gazette content is a notification of the National Consumer Price Index figure for a specific month, published by the Department of Census and Statistics. This is a routine statistical announcement. It does not involve government structure/personnel (Types 1-3) and does not fit any of the specialized administrative categories (Types 4-9: Land, Legal, Commercial, Elections, Public Service, or Judicial). It is a general administrative notice related to economic statistics, falling under the Miscellaneous category.",doc-archive/2025/12/23/2468-07/2468-07_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-07_E.pdf,Department of Census and Statistics - National Consumer Price Index - November 2025
2468-08,2025-12-23,LEGAL_REGULATORY,"The gazette content is an order made under the Universities Act, amending a schedule to recognize a specific degree program and set conditions for its offering. It is a statutory instrument (subsidiary legislation) issued by the Minister under the authority of an existing Act. The core action is regulatory—modifying the legal framework governing degree-awarding institutions. While a minister's name and title are present, the primary purpose is not to announce a personnel change or restructure government portfolios, but to enact a legal/regulatory change concerning higher education. Therefore, it falls under Legal/Regulatory Gazettes (Type 5).",doc-archive/2025/12/23/2468-08/2468-08_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-08_E.pdf,"Minister of Education, Higher Education and Vocational Education - Degree Awarding Institute Order, Correction Notice."
2468-09,2025-12-23,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of specific plots of land for a public purpose. It provides detailed descriptions of the land parcels, including their location, boundaries, and extent. While it is issued by a named Minister, the core subject matter is exclusively land acquisition, which falls squarely under the Land Gazettes (Type 4) classification for land and property-related matters. The mention of the minister is incidental to the authorization of the notice, not the primary focus of the content.",doc-archive/2025/12/23/2468-09/2468-09_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-09_E.pdf,"Land Acquission - Ipalawa, Wariyapola D/S/D, Kurunegala District"
2468-11,2025-12-23,ELECTIONS,"The gazette content is specifically about filling a vacancy in a local government body (Aththanagalla Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the process triggered by a resignation, the nomination by a political party, and the official declaration of a newly elected member. This falls squarely under electoral processes at the local authority level, making it an **Elections Gazette (Type 7)**.",doc-archive/2025/12/23/2468-11/2468-11_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-11_E.pdf,Election Commission - Filling of a Vacancy in the Office of Member of the Aththanagalla Pradeshiya Sabha
2468-12,2025-12-23,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local authority (Pradeshiya Sabha) due to death, as per the Local Authorities Elections Ordinance. It details the procedural steps taken by the Returning Officer to declare a new member elected based on a nomination from a recognized political party. This falls squarely under electoral processes at the local government level, making it an **Elections Gazette**.",doc-archive/2025/12/23/2468-12/2468-12_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-12_E.pdf,Election Commission - Filling of a Vacancy in the Office of Member of the Gomarankadawala Pradeshiya Sabha
2468-15,2025-12-23,LAND,"The gazette content is a formal declaration under the Land Acquisition Act for the acquisition of a specific plot of land for a public purpose. It provides detailed land descriptions, boundaries, and location. While it is signed by a Minister, the core subject matter is exclusively land acquisition, which falls squarely under the Land Gazettes (Type 4) classification. The mention of the Minister is incidental to the legal process of land acquisition and does not shift the primary focus to government personnel or portfolio responsibilities.",doc-archive/2025/12/23/2468-15/2468-15_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-15_E.pdf,"Land Acquission - Karandana North, Eheliyagoda D/S/D, Ratnapura District"
2468-01,2025-12-22,LEGAL_REGULATORY,"This gazette is a Customs Notification issued under the authority of the Customs Ordinance (Chapter 235). Its primary content is the establishment of new legal/regulatory rates of exchange for calculating customs duties and other charges. It rescinds a previous legal notice and publishes a detailed schedule of currency rates. This fits the definition of a Legal/Regulatory Gazette (Type 5), which includes statutory instruments, regulations, and legal notices that establish or modify regulatory frameworks.",doc-archive/2025/12/22/2468-01/2468-01_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-01_E.pdf,Sri Lanka Customs - rates of Exchange w.e.t. 22.12.2025 to 28.12.2025
2468-02,2025-12-22,LAND,"The gazette content is exclusively about land title registration. It contains formal declarations by the Commissioner General of Land Title Settlement regarding the determination of title for specific land parcels, including detailed schedules with parcel numbers, owner names, extent, and encumbrances. This falls squarely under the Land Gazettes (Type 4) category, which covers land registrations, property ownership, and title settlements. It does not involve government personnel changes, structural changes, or any of the other specialized non-land administrative matters.",doc-archive/2025/12/22/2468-02/2468-02_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-02_E.pdf,"Land Title Settlement Dept - Suriyapaluwa, Mahara D/S/D, Gampaha District (25/5514239)"
2468-03,2025-12-22,LEGAL_REGULATORY,"The gazette content is a regulation made by the Minister of Women and Child Affairs under a specific ordinance (Adoption of Children Ordinance). It establishes a legal/regulatory limit on the number of adoption orders for a calendar year. This fits the definition of Type 5 (Legal/Regulatory Gazettes), which includes ""Regulatory frameworks and compliance requirements"" and ""Statutory instruments and subsidiary legislation."" While a minister is named, the core content is the creation of a binding regulation, not a government personnel change or a detailed assignment of ministerial portfolios.",doc-archive/2025/12/22/2468-03/2468-03_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-03_E.pdf,Dept. Of Probation and Child Care Services - Adoption of Children Ordinance ( Chapter 61) Regulation
2468-05,2025-12-22,ELECTIONS,"The gazette content specifically addresses the filling of a vacancy for a member of a local government body (Kobeigane Pradeshiya Sabha) under the Local Authorities Elections Ordinance. It details the procedural steps following a resignation and the declaration of a newly elected member based on a political party nomination. This falls squarely under the **Elections Gazettes (Type 7)** category, which covers electoral processes, candidate nominations, and declarations related to local authorities and elections.",doc-archive/2025/12/22/2468-05/2468-05_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2468-05_E.pdf,Election Commission - Elected M.M. Achala Wijayasinghe as the Member of Kobeigane Pradeshiya Sabha
2467-69,2025-12-19,PUBLIC_SERVICE,"The gazette content is a notification by the Public Service Commission delegating powers to specific committees and public officers regarding disciplinary control, dismissal, and other administrative functions over education and health service officers. It deals with public sector administration, service conditions, and the delegation of authority within the public service framework, which aligns with the definition of Public Service Gazettes.",doc-archive/2025/12/19/2467-69/2467-69_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-69_E.pdf,Office of the Public Service Commission - Delegation of Powers by the Public Service Commission
2467-72,2025-12-19,JUDICIAL_LAW_ENFORCEMENT,"The gazette content is a notification of appointments made by the Minister, but the appointments are for the specific professional role of Notary Public within various judicial zones. This falls under the administration of legal professionals and their authorization to practice, which is a core function of the judicial system. Therefore, it is classified under Judicial/Law Enforcement (Type 9), not under government personnel changes (Type 2), as the appointments are to a regulated legal profession, not to government posts.",doc-archive/2025/12/19/2467-72/2467-72_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-72_E.pdf,2467/72
2467-73,2025-12-19,JUDICIAL_LAW_ENFORCEMENT,"This gazette notification announces the appointment of Notaries Public by the Minister, under the authority of the Notaries Ordinance. The core content is a list of specific individuals being appointed to a legal profession (Notary Public) within specified judicial zones. This fits the **Judicial/Law Enforcement (Type 9)** category, which includes ""Court appointments and judicial matters"" and ""Magistrate and judicial officer appointments."" While it involves a ministerial action, the subject matter is not about government structure/personnel changes (Types 1-3), but rather the regulation and appointment of officers within the judicial/legal system.",doc-archive/2025/12/19/2467-73/2467-73_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-73_E.pdf,2467/73
2467-75,2025-12-19,PUBLIC_SERVICE,"The gazette content is an amendment to the Service Minute for the Combined Drivers' Service in the Public Service. It details recruitment qualifications, examination procedures, and grading/promotion rules for public sector drivers. This falls under ""Public Service Gazettes"" (Type 8), which cover public service recruitment, service conditions, and administrative instructions for public sector employees. It does not involve government structural changes, specific personnel appointments with portfolios, or any of the other specialized categories like Land, Legal, or Commercial matters.",doc-archive/2025/12/19/2467-75/2467-75_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-75_E.pdf,M/of Public Administration P.C. and L.G.- Minute of the Combined Drivers' Service for Motor Vehicle Drivers in the Public Service Amendment No. 1
2467-76,2025-12-19,LEGAL_REGULATORY,"The gazette content is the publication of an ordinance (the Postgraduate Institute of Agriculture (Amendment) Ordinance, No. 03 of 2025) made by the University Grants Commission under the authority of the Universities Act. Its primary purpose is to amend the legal framework governing an academic institute, specifically changing the listed specialities and the composition of Boards of Study. This fits the definition of Type 5 (Legal/Regulatory Gazettes), which includes ""New laws, acts, ordinances, and regulations,"" ""Legal amendments,"" and ""Statutory instruments and subsidiary legislation."" The content does not involve government structure/personnel (Types 1-3) or any of the other specialized administrative categories.",doc-archive/2025/12/19/2467-76/2467-76_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-76_E.pdf,University Grant Commission - Amendment to the Postgraduate Institute of Agriculture Ordinance.
2467-77,2025-12-19,LEGAL_REGULATORY,"The gazette content is a notification that specific regulations under the Imports and Exports (Control) Act have been passed in Parliament. It deals exclusively with the formalization and announcement of legal/regulatory instruments (subsidiary legislation), with no mention of government personnel changes, structural reorganization, or any of the other specialized categories like land or commerce. This fits the definition of a Legal/Regulatory Gazette.",doc-archive/2025/12/19/2467-77/2467-77_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-77_E.pdf,"Imports and Exports Control Department - Imports and Exports Control Act, No 01 of 1969 Regulations Passed in Parliament"
2467-58,2025-12-18,LAND,"The gazette content is a Land Redemption Notice under the Land Acquisition Act. Its primary subject is the divestment of a specific allotment of land (including its location, boundaries, and extent) from the State. While it is signed by a named Minister, the core purpose and detailed content are exclusively about a land/property transaction, making it a Land Gazette. The government personnel element is incidental to the execution of the land-related legal procedure.",doc-archive/2025/12/18/2467-58/2467-58_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-58_E.pdf,"Land Title Settlement Dept - Mahamelmaduwa, Mahawilachchiya D/S/D,"
2467-62,2025-12-18,LAND,"The gazette content consists entirely of amendments to land title registrations under the Registration of Title Act. It details specific corrections to parcel numbers, land extents, owner names, and encumbrances for individual plots of land in various districts. This fits the definition of a Land Gazette (Type 4), which covers land registrations, property ownership, and amendments to land titles. The content does not involve government structure/personnel (Types 1-3) or fall under any other specialized non-land category (Types 5-9).",doc-archive/2025/12/18/2467-62/2467-62_english.pdf,Available,https://documents.gov.lk/view/extra-gazettes/2025/12/2467-62_E.pdf,2467/62
